,alert,cdi,code,detail,dmin,felt,gap,geometry,id,ids,mag,magType,mmi,net,nst,place,rms,sig,sources,status,time,title,tsunami,type,types,tz,updated,url
173,,0.0,17597075,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17597075&format=geojson,0.0,0,0.0,POINT Z (-160.0844 61.0316 6.4),ak17597075,",ak17597075,",2.2,ml,0.0,ak,0,"94km ENE of Bethel, Alaska",0.41,74,",ak,",reviewed,1513165089305,"M 2.2 - 94km ENE of Bethel, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513304111108,https://earthquake.usgs.gov/earthquakes/eventpage/ak17597075
174,,0.0,17597066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17597066&format=geojson,0.0,0,0.0,POINT Z (-147.6734 63.5496 7.8),ak17597066,",ak17597066,",2.0,ml,0.0,ak,0,"66km ENE of Cantwell, Alaska",0.53,62,",ak,",reviewed,1513164562025,"M 2.0 - 66km ENE of Cantwell, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513304110599,https://earthquake.usgs.gov/earthquakes/eventpage/ak17597066
175,,0.0,2000c3sp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3sp&format=geojson,2.016,0,130.0,POINT Z (-66.6831 -21.4797 223.61),us2000c3sp,",us2000c3sp,",4.4,mb,0.0,us,0,"76km SW of Atocha, Bolivia",1.03,298,",us,",reviewed,1513161930440,"M 4.4 - 76km SW of Atocha, Bolivia",0,earthquake,",geoserve,origin,phase-data,",-240,1513162845040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3sp
176,,0.0,17600092,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17600092&format=geojson,0.0,0,0.0,POINT Z (-174.9299 51.4586 25.6),ak17600092,",ak17600092,",2.1,ml,0.0,ak,0,"96km SSW of Atka, Alaska",0.83,68,",ak,",reviewed,1513160793812,"M 2.1 - 96km SSW of Atka, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720,1513304108922,https://earthquake.usgs.gov/earthquakes/eventpage/ak17600092
177,,0.0,17596984,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596984&format=geojson,0.0,0,0.0,POINT Z (-166.8046 53.2837 62.3),ak17596984,",ak17596984,",2.1,ml,0.0,ak,0,"68km SSW of Unalaska, Alaska",0.25,68,",ak,",reviewed,1513159790080,"M 2.1 - 68km SSW of Unalaska, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513304108540,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596984
178,,0.0,17596900,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596900&format=geojson,0.0,0,0.0,POINT Z (-175.0238 51.7823 53.1),ak17596900,",ak17596900,",3.0,ml,0.0,ak,0,"72km SW of Atka, Alaska",0.41,138,",ak,",reviewed,1513156425863,"M 3.0 - 72km SW of Atka, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720,1513304106200,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596900
179,,1.0,2000c3sb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3sb&format=geojson,1.043,1,101.0,POINT Z (143.8602 13.2324 147.27),us2000c3sb,",us2000c3sb,",4.6,mb,0.0,us,0,"87km W of Merizo Village, Guam",0.84,326,",us,",reviewed,1513156387740,"M 4.6 - 87km W of Merizo Village, Guam",0,earthquake,",dyfi,geoserve,origin,phase-data,",600,1513157905341,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3sb
180,,0.0,17600085,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17600085&format=geojson,0.0,0,0.0,POINT Z (-175.9634 51.6307 54.3),ak17600085,",ak17600085,",2.1,ml,0.0,ak,0,"55km ESE of Adak, Alaska",0.57,68,",ak,",reviewed,1513155288241,"M 2.1 - 55km ESE of Adak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1513304105775,https://earthquake.usgs.gov/earthquakes/eventpage/ak17600085
181,,0.0,17596897,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596897&format=geojson,0.0,0,0.0,POINT Z (-165.0416 53.4783 38.7),ak17596897,",ak17596897,",2.7,ml,0.0,ak,0,"87km SSE of Akutan, Alaska",0.34,112,",ak,",reviewed,1513151587572,"M 2.7 - 87km SSE of Akutan, Alaska",0,earthquake,",geoserve,origin,phase-data,",-660,1513304104877,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596897
182,,2.2,72939251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72939251&format=geojson,0.04522,3,49.0,POINT Z (-121.2198333 36.6133333 5.99),nc72939251,",nc72939251,",2.72,md,0.0,nc,68,"11km NW of Pinnacles, CA",0.05,114,",nc,",reviewed,1513151579720,"M 2.7 - 11km NW of Pinnacles, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1513307642997,https://earthquake.usgs.gov/earthquakes/eventpage/nc72939251
183,,2.2,2000c3ru,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3ru&format=geojson,0.979,1,70.0,POINT Z (23.7561 34.9784 38.63),us2000c3ru,",us2000c3ru,",4.8,mb,0.0,us,0,"29km SSE of Palaiochora, Greece",1.26,355,",us,",reviewed,1513150207980,"M 4.8 - 29km SSE of Palaiochora, Greece",0,earthquake,",dyfi,geoserve,origin,phase-data,",120,1513151121244,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3ru
184,,0.0,17596814,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596814&format=geojson,0.0,0,0.0,POINT Z (-163.7012 66.2212 8.699999999999999),ak17596814,",ak17596814,",2.4,ml,0.0,ak,0,"90km SSW of Kotzebue, Alaska",0.43,89,",ak,",reviewed,1513144978326,"M 2.4 - 90km SSW of Kotzebue, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513304103603,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596814
185,,0.0,17596737,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596737&format=geojson,0.0,0,0.0,POINT Z (-178.4359 51.6305 14.5),ak17596737,",ak17596737,",2.4,ml,0.0,ak,0,"34km SW of Tanaga Volcano, Alaska",0.68,89,",ak,",reviewed,1513140035491,"M 2.4 - 34km SW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1513304103209,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596737
186,,0.0,17596735,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596735&format=geojson,0.0,0,0.0,POINT Z (-178.4321 51.6367 12.6),ak17596735,",ak17596735,",2.9,ml,0.0,ak,0,"34km SW of Tanaga Volcano, Alaska",0.63,129,",ak,",reviewed,1513139346833,"M 2.9 - 34km SW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1513304102779,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596735
187,,2.7,37828727,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37828727&format=geojson,0.09673,1,45.0,POINT Z (-118.4431667 35.3865 6.68),ci37828727,",ci37828727,",2.34,ml,0.0,ci,46,"23km S of Bodfish, CA",0.15,85,",ci,",reviewed,1513137403580,"M 2.3 - 23km S of Bodfish, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1513202578208,https://earthquake.usgs.gov/earthquakes/eventpage/ci37828727
188,,0.0,17596729,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596729&format=geojson,0.0,0,0.0,POINT Z (-146.4611 61.4658 24.6),ak17596729,",ak17596729,",2.7,ml,0.0,ak,0,"37km N of Valdez, Alaska",0.5,112,",ak,",reviewed,1513137259998,"M 2.7 - 37km N of Valdez, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513304101697,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596729
189,,0.0,17596725,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596725&format=geojson,0.0,0,0.0,POINT Z (-146.4539 61.4772 26.8),ak17596725,",ak17596725,",2.8,ml,0.0,ak,0,"39km N of Valdez, Alaska",0.55,121,",ak,",reviewed,1513137251549,"M 2.8 - 39km N of Valdez, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513304101182,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596725
190,,0.0,2017347002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2017347002&format=geojson,0.3216,0,303.0,POINT Z (-65.8203 18.1115 67),pr2017347002,",pr2017347002,",3.13,md,0.0,pr,6,"2km ENE of Candelero Arriba, Puerto Rico",0.24,151,",pr,",reviewed,1513136635850,"M 3.1 - 2km ENE of Candelero Arriba, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240,1513167434800,https://earthquake.usgs.gov/earthquakes/eventpage/pr2017347002
191,,0.0,17596723,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596723&format=geojson,0.0,0,0.0,POINT Z (-176.3166 51.5217 25.6),ak17596723,",ak17596723,",2.2,ml,0.0,ak,0,"46km SSE of Adak, Alaska",0.48,74,",ak,",reviewed,1513136061659,"M 2.2 - 46km SSE of Adak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720,1513304100771,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596723
192,,0.0,17596719,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596719&format=geojson,0.0,0,0.0,POINT Z (-155.8752 56.9574 9.9),ak17596719,",ak17596719,",2.6,ml,0.0,ak,0,"127km N of Chirikof Island, Alaska",0.54,104,",ak,",reviewed,1513135044460,"M 2.6 - 127km N of Chirikof Island, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1513304099940,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596719
193,,3.4,2000c3q1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3q1&format=geojson,0.705,1,93.0,POINT Z (-72.7559 -35.2101 23.77),us2000c3q1,",us2000c3q1,",4.5,mb,0.0,us,0,"33km WNW of Constitucion, Chile",0.68,312,",us,",reviewed,1513131320850,"M 4.5 - 33km WNW of Constitucion, Chile",0,earthquake,",dyfi,geoserve,origin,phase-data,",-300,1513134640264,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3q1
194,,0.0,2000c3q0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3q0&format=geojson,3.08,0,96.0,POINT Z (161.0686 55.7544 117.06),us2000c3q0,",us2000c3q0,",4.8,mb,0.0,us,0,"102km WSW of Ust'-Kamchatsk Staryy, Russia",0.84,354,",us,",reviewed,1513130439830,"M 4.8 - 102km WSW of Ust'-Kamchatsk Staryy, Russia",0,earthquake,",geoserve,origin,phase-data,",720,1513131855040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3q0
195,,0.0,2000c3px,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3px&format=geojson,12.867,0,105.0,POINT Z (-32.6992 5.6533 10),us2000c3px,",us2000c3px,",4.6,mb,0.0,us,0,Central Mid-Atlantic Ridge,0.94,326,",us,",reviewed,1513129150530,M 4.6 - Central Mid-Atlantic Ridge,0,earthquake,",geoserve,origin,phase-data,",-120,1513130347040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3px
196,,3.4,72939151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72939151&format=geojson,0.1773,13,118.0,POINT Z (-120.3911667 40.2686667 9.109999999999999),nc72939151,",nc72939151,nn00615223,",2.97,md,0.0,nc,21,"5km NW of Honey Lake, CA",0.06,140,",nc,nn,",reviewed,1513128360640,"M 3.0 - 5km NW of Honey Lake, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1513315244934,https://earthquake.usgs.gov/earthquakes/eventpage/nc72939151
197,,0.0,17600067,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17600067&format=geojson,0.0,0,0.0,POINT Z (-178.4099 51.6701 10.3),ak17600067,",ak17600067,",2.0,ml,0.0,ak,0,"30km SW of Tanaga Volcano, Alaska",0.46,62,",ak,",reviewed,1513128159458,"M 2.0 - 30km SW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1513304097852,https://earthquake.usgs.gov/earthquakes/eventpage/ak17600067
198,,0.0,2000c3pp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3pp&format=geojson,1.602,0,68.0,POINT Z (123.8648 -8.193300000000001 165.73),us2000c3pp,",us2000c3pp,",4.3,mb,0.0,us,0,"131km ENE of Duang, Indonesia",1.3,284,",us,",reviewed,1513126517840,"M 4.3 - 131km ENE of Duang, Indonesia",0,earthquake,",geoserve,origin,phase-data,",480,1513127845040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3pp
199,,0.0,2017347003,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2017347003&format=geojson,1.2586,0,337.0,POINT Z (-64.8965 18.3108 60),pr2017347003,",pr2017347003,",2.17,md,0.0,pr,4,"4km SE of Charlotte Amalie, U.S. Virgin Islands",0.88,72,",pr,",reviewed,1513124132100,"M 2.2 - 4km SE of Charlotte Amalie, U.S. Virgin Islands",0,earthquake,",geoserve,origin,phase-data,",-240,1513177645874,https://earthquake.usgs.gov/earthquakes/eventpage/pr2017347003
200,,0.0,2000c3p8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3p8&format=geojson,5.556,0,75.0,POINT Z (57.2423 30.7633 10),us2000c3p8,",us2000c3p8,",4.3,mb,0.0,us,0,"55km NNE of Kerman, Iran",0.52,284,",us,",reviewed,1513123681360,"M 4.3 - 55km NNE of Kerman, Iran",0,earthquake,",geoserve,origin,phase-data,",210,1513125360040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3p8
201,,0.0,17596487,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596487&format=geojson,0.0,0,0.0,POINT Z (-153.0451 59.7877 101.3),ak17596487,",ak17596487,",2.1,ml,0.0,ak,0,"68km W of Anchor Point, Alaska",0.36,68,",ak,",reviewed,1513123374963,"M 2.1 - 68km W of Anchor Point, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513304096428,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596487
202,,0.0,2017347000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2017347000&format=geojson,0.2086,0,314.0,POINT Z (-66.42610000000001 17.9376 6),pr2017347000,",pr2017347000,",2.35,md,0.0,pr,3,"3km SW of Santa Isabel, Puerto Rico",0.03,85,",pr,",reviewed,1513123253890,"M 2.4 - 3km SW of Santa Isabel, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240,1513138279221,https://earthquake.usgs.gov/earthquakes/eventpage/pr2017347000
203,,4.3,2000c3p1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3p1&format=geojson,0.0,5,34.0,POINT Z (-97.91759999999999 35.4245 6.467),us2000c3p1,",us2000c3p1,",2.8,ml,0.0,us,0,"4km NNE of Union City, Oklahoma",0.41,123,",us,",reviewed,1513122935000,"M 2.8 - 4km NNE of Union City, Oklahoma",0,earthquake,",dyfi,geoserve,origin,phase-data,",-360,1513222315172,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3p1
204,,0.0,17596441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596441&format=geojson,0.0,0,0.0,POINT Z (-153.0845 60.0294 121.3),ak17596441,",ak17596441,",2.0,ml,0.0,ak,0,"54km SSW of Redoubt Volcano, Alaska",0.4,62,",ak,",reviewed,1513122535769,"M 2.0 - 54km SSW of Redoubt Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513370987964,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596441
205,,3.0,60262062,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60262062&format=geojson,0.448,8,140.0,POINT Z (-108.8258333 40.1286667 5.95),uu60262062,",us2000c3p0,uu60262062,",3.1,ml,0.0,uu,9,"4km NNW of Rangely, Colorado",0.06,150,",us,uu,",reviewed,1513122293040,"M 3.1 - 4km NNW of Rangely, Colorado",0,earthquake,",dyfi,geoserve,origin,phase-data,",-420,1513296489040,https://earthquake.usgs.gov/earthquakes/eventpage/uu60262062
206,,0.0,17601176,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17601176&format=geojson,0.0,0,0.0,POINT Z (-176.3144 51.374 18),ak17601176,",ak17601176,",2.3,ml,0.0,ak,0,"61km SSE of Adak, Alaska",0.39,81,",ak,",reviewed,1513121739176,"M 2.3 - 61km SSE of Adak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720,1513370987603,https://earthquake.usgs.gov/earthquakes/eventpage/ak17601176
207,,0.0,80273989,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80273989&format=geojson,0.013,0,79.0,POINT Z (-112.5015 46.5338333 18.05),mb80273989,",mb80273989,",2.14,ml,0.0,mb,18,"23km NE of Deer Lodge, Montana",0.1,70,",mb,",reviewed,1513121323730,"M 2.1 - 23km NE of Deer Lodge, Montana",0,earthquake,",geoserve,origin,phase-data,",-420,1513178193600,https://earthquake.usgs.gov/earthquakes/eventpage/mb80273989
208,,4.6,2000c3nu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3nu&format=geojson,5.515,1,73.0,POINT Z (57.2939 30.775 10),us2000c3nu,",us2000c3nu,",4.5,mb,0.0,us,0,"58km NNE of Kerman, Iran",0.82,312,",us,",reviewed,1513121257340,"M 4.5 - 58km NNE of Kerman, Iran",0,earthquake,",dyfi,geoserve,origin,phase-data,",210,1513123923053,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3nu
209,,0.0,2000c3nr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3nr&format=geojson,0.66,0,88.0,POINT Z (122.3034 24.0458 19.1),us2000c3nr,",us2000c3nr,",4.3,mwr,0.0,us,0,"71km E of Hualian, Taiwan",0.57,284,",us,",reviewed,1513120658890,"M 4.3 - 71km E of Hualian, Taiwan",0,earthquake,",geoserve,moment-tensor,origin,phase-data,",480,1513122267040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3nr
210,,0.0,17596416,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596416&format=geojson,0.0,0,0.0,POINT Z (-151.631 59.6926 45.7),ak17596416,",ak17596416,",2.2,ml,0.0,ak,0,"4km WNW of Diamond Ridge, Alaska",0.59,74,",ak,",reviewed,1513119900672,"M 2.2 - 4km WNW of Diamond Ridge, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513370986740,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596416
211,,0.0,17596357,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596357&format=geojson,0.0,0,0.0,POINT Z (-148.7393 63.8445 7.5),ak17596357,",ak17596357,",2.2,ml,0.0,ak,0,"11km E of Healy, Alaska",0.52,74,",ak,",reviewed,1513116569034,"M 2.2 - 11km E of Healy, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513370985491,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596357
212,,0.0,17596355,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596355&format=geojson,0.0,0,0.0,POINT Z (-176.7947 51.6169 30.1),ak17596355,",ak17596355,",2.8,ml,0.0,ak,0,"30km SSW of Adak, Alaska",0.45,121,",ak,",reviewed,1513116553114,"M 2.8 - 30km SSW of Adak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1513370985111,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596355
213,,4.3,2000c3ms,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3ms&format=geojson,5.46,1,73.0,POINT Z (57.2854 30.8658 10),us2000c3ms,",us2000c3ms,",5.0,mb,0.0,us,0,"63km SE of Ravar, Iran",0.92,385,",us,",reviewed,1513115381780,"M 5.0 - 63km SE of Ravar, Iran",0,earthquake,",dyfi,geoserve,origin,phase-data,",210,1513119760207,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3ms
214,green,5.8,2000c3mi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3mi&format=geojson,5.484,28,24.0,POINT Z (57.276 30.8389 10),us2000c3mi,",us2000c3mi,",6.0,mww,7.56,us,0,"64km NNE of Kerman, Iran",0.83,570,",us,",reviewed,1513114891990,"M 6.0 - 64km NNE of Kerman, Iran",0,earthquake,",dyfi,geoserve,losspager,moment-tensor,origin,phase-data,shakemap,",210,1513227710040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3mi
215,,0.0,2000c3jy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3jy&format=geojson,1.074,0,37.0,POINT Z (130.6478 -7.1185 81.89),us2000c3jy,",us2000c3jy,",4.7,mb,0.0,us,0,"117km NW of Saumlaki, Indonesia",0.78,340,",us,",reviewed,1513108536610,"M 4.7 - 117km NW of Saumlaki, Indonesia",0,earthquake,",geoserve,origin,phase-data,",540,1513178455040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3jy
216,,0.0,17596125,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596125&format=geojson,0.0,0,0.0,POINT Z (-152.6985 62.7252 3.6),ak17596125,",ak17596125,",2.0,ml,0.0,ak,0,"140km WNW of Talkeetna, Alaska",0.58,62,",ak,",reviewed,1513106167119,"M 2.0 - 140km WNW of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1513370981158,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596125
217,,0.0,37828391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37828391&format=geojson,0.05858,0,105.0,POINT Z (-115.5558333 33.2078333 4.09),ci37828391,",ci37828391,",2.22,ml,0.0,ci,41,"5km SW of Niland, CA",0.23,76,",ci,",reviewed,1513104245600,"M 2.2 - 5km SW of Niland, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1513202501259,https://earthquake.usgs.gov/earthquakes/eventpage/ci37828391
218,,2.7,00615156,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00615156&format=geojson,0.134,1,63.35,POINT Z (-118.8975 38.372 7.6),nn00615156,",nn00615156,",2.0,ml,0.0,nn,35,"29km SW of Hawthorne, Nevada",0.2013,62,",nn,",reviewed,1513104128983,"M 2.0 - 29km SW of Hawthorne, Nevada",0,earthquake,",dyfi,focal-mechanism,geoserve,origin,phase-data,",-480,1513299221796,https://earthquake.usgs.gov/earthquakes/eventpage/nn00615156
219,,0.0,37828375,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37828375&format=geojson,0.1222,0,50.0,POINT Z (-117.6993333 36.0666667 0.58),ci37828375,",ci37828375,",2.02,ml,0.0,ci,27,"22km E of Coso Junction, CA",0.14,63,",ci,",reviewed,1513101470220,"M 2.0 - 22km E of Coso Junction, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1513202502070,https://earthquake.usgs.gov/earthquakes/eventpage/ci37828375
220,,0.0,2000c3fj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3fj&format=geojson,1.862,0,64.0,POINT Z (74.1255 39.6756 49.49),us2000c3fj,",us2000c3fj,",4.3,mb,0.0,us,0,"75km E of Sary-Tash, Kyrgyzstan",0.77,284,",us,",reviewed,1513099231560,"M 4.3 - 75km E of Sary-Tash, Kyrgyzstan",0,earthquake,",geoserve,origin,phase-data,",480,1513178015040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3fj
221,,0.0,2000c3er,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3er&format=geojson,5.421,0,92.0,POINT Z (57.3656 30.8469 10),us2000c3er,",us2000c3er,",4.5,mb,0.0,us,0,"68km NNE of Kerman, Iran",0.77,312,",us,",reviewed,1513097421870,"M 4.5 - 68km NNE of Kerman, Iran",0,earthquake,",geoserve,origin,phase-data,",210,1513126384776,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3er
222,,0.0,17596075,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17596075&format=geojson,0.0,0,0.0,POINT Z (-174.3601 51.9613 56.7),ak17596075,",ak17596075,",2.2,ml,0.0,ak,0,"28km SSW of Atka, Alaska",0.19,74,",ak,",reviewed,1513097094458,"M 2.2 - 28km SSW of Atka, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1513370979568,https://earthquake.usgs.gov/earthquakes/eventpage/ak17596075
223,,0.0,2017346005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2017346005&format=geojson,0.2176,0,259.0,POINT Z (-67.303 18.1885 30),pr2017346005,",pr2017346005,",2.0,md,0.0,pr,3,"15km SSW of Stella, Puerto Rico",0.13,62,",pr,",reviewed,1513096216440,"M 2.0 - 15km SSW of Stella, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240,1513100296655,https://earthquake.usgs.gov/earthquakes/eventpage/pr2017346005
224,,0.0,2000c3e4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3e4&format=geojson,2.56,0,112.0,POINT Z (128.7498 -7.5618 173.8),us2000c3e4,",us2000c3e4,",4.3,mb,0.0,us,0,"286km W of Saumlaki, Indonesia",0.88,284,",us,",reviewed,1513093147900,"M 4.3 - 286km W of Saumlaki, Indonesia",0,earthquake,",geoserve,origin,phase-data,",540,1513095623040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3e4
225,,4.6,2000c3dw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3dw&format=geojson,3.206,15,106.0,POINT Z (-95.1613 17.6688 108.73),us2000c3dw,",us2000c3dw,",4.8,mb,0.0,us,0,"25km S of San Juan Evangelista, Mexico",1.05,361,",us,",reviewed,1513092864230,"M 4.8 - 25km S of San Juan Evangelista, Mexico",0,earthquake,",dyfi,geoserve,origin,phase-data,",-360,1513203024707,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3dw
226,,0.0,17601153,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17601153&format=geojson,0.0,0,0.0,POINT Z (-161.8291 54.6901 24.1),ak17601153,",ak17601153,",2.3,ml,0.0,ak,0,"79km SE of Cold Bay, Alaska",0.55,81,",ak,",reviewed,1513090892259,"M 2.3 - 79km SE of Cold Bay, Alaska",0,earthquake,",geoserve,origin,phase-data,",-660,1513370978455,https://earthquake.usgs.gov/earthquakes/eventpage/ak17601153
227,,0.0,2000c3di,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c3di&format=geojson,6.77,0,209.0,POINT Z (165.3312 -14.2206 10),us2000c3di,",us2000c3di,",4.5,mb,0.0,us,0,"206km WNW of Port-Olry, Vanuatu",0.52,312,",us,",reviewed,1513089472500,"M 4.5 - 206km WNW of Port-Olry, Vanuatu",0,earthquake,",geoserve,origin,phase-data,",660,1513092432040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c3di
228,,0.0,2017346004,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2017346004&format=geojson,0.5052,0,249.0,POINT Z (-68.2118 18.038 74),pr2017346004,",pr2017346004,",2.88,md,0.0,pr,4,"56km SE of Boca de Yuma, Dominican Republic",0.11,128,",pr,",reviewed,1513086915510,"M 2.9 - 56km SE of Boca de Yuma, Dominican Republic",0,earthquake,",geoserve,origin,phase-data,",-300,1513094908466,https://earthquake.usgs.gov/earthquakes/eventpage/pr2017346004
